시/도,구,단지명,URL,전용면적,평수,층,시군구,실거래가,매매_계약일자,매매최고가,갭투자구분,갭투자금액,전세가율,전세가,전세_계약일자
인천광역시,중구,영종국제도시한신더휴스카이파크 ( 2019년),,59.9026㎡,,23층,중구 중산동,3억,2024.03.19,4억1천900,전세낀매수,1억5천,50,1억5천,2023.02.04
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.2185㎡,,30층,중구 중산동,2억9천500,2024.03.15,4억,전세낀매수,4천500,84,2억5천,2024.02.24
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.127㎡,24F평,24층,중구 중산동,2억9천200,2024.02.24,3억7천700,전세낀매수,1억1천200,61,1억8천,2023.12.23
인천광역시,중구,영종국제도시한신더휴스카이파크 ( 2019년),,59.9384㎡,,11층,중구 중산동,2억9천,2024.02.25,4억5천,전세낀매수,6천,79,2억3천,2023.11.16
인천광역시,중구,하늘도시우미린1단지 ( 2012년),https://new.land.naver.com/complexes/100970,59.55㎡,24A평,25층,중구 중산동,2억8천700,2024.03.18,4억,전세낀매수,8천700,69,2억,2023.12.19
인천광역시,중구,금호베스트빌1단지 ( 2002년),https://new.land.naver.com/complexes/9691,84.244㎡,32평,1층,중구 운서동,2억8천500,2024.03.07,4억6천500,전세낀매수,6천500,77,2억2천,2023.02.12
인천광역시,중구,영종국제도시한신더휴스카이파크 ( 2019년),,59.9824㎡,,6층,중구 중산동,2억8천500,2024.02.28,4억6천,전세낀매수,1억500,63,1억8천,2023.09.06
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.2156㎡,,15층,중구 중산동,2억8천250,2024.03.09,4억1천500,전세낀매수,1억1천250,60,1억7천,2023.06.12
인천광역시,중구,하늘도시우미린1단지 ( 2012년),https://new.land.naver.com/complexes/100970,59.94㎡,24D평,10층,중구 중산동,2억8천,2024.02.03,4억1천800,전세낀매수,8천,71,2억,2023.11.01
인천광역시,중구,하늘도시우미린1단지 ( 2012년),https://new.land.naver.com/complexes/100970,59.85㎡,25B평,24층,중구 중산동,2억7천800,2024.03.20,4억300,전세낀매수,6천800,75,2억1천,2022.07.13
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.9594㎡,26A평,2층,중구 중산동,2억7천500,2024.02.14,4억1천700,전세낀매수,2억2천500,18,5천,2014.12.12
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.1347㎡,24E평,15층,중구 중산동,2억7천400,2024.02.08,3억5천,전세낀매수,1억400,62,1억7천,2023.03.10
인천광역시,중구,인천영종한양수자인 ( 2012년),https://new.land.naver.com/complexes/100994,59.1006㎡,24G평,9층,중구 중산동,2억6천900,2024.03.16,4억1천,전세낀매수,1천900,92,2억5천,2022.04.27
인천광역시,중구,영종주공스카이빌10단지 ( 2001년),https://new.land.naver.com/complexes/19419,59.64㎡,23평,10층,중구 운서동,2억6천300,2024.03.06,3억3천,전세낀매수,8천300,68,1억8천,2023.04.07
인천광역시,중구,영종신명스카이뷰주얼리 ( 2013년),https://new.land.naver.com/complexes/100996,56.619㎡,24A평,24층,중구 중산동,2억6천,2024.03.16,3억5천500,전세낀매수,1억1천,57,1억5천,2023.02.16
인천광역시,중구,신흥아이파크 ( 2002년),https://new.land.naver.com/complexes/9155,84.966㎡,33A평,3층,중구 신흥동3가,2억6천,2024.03.09,3억9천,전세낀매수,7천,73,1억9천,2023.04.20
인천광역시,중구,남경포브 ( 2006년),https://new.land.naver.com/complexes/24129,84.931㎡,33평,16층,중구 송월동2가,2억6천,2024.03.02,3억1천,전세낀매수,1억,61,1억6천,2017.05.30
인천광역시,중구,영종주공스카이빌10단지 ( 2001년),https://new.land.naver.com/complexes/19419,51.74㎡,21A평,7층,중구 운서동,2억5천800,2024.01.10,2억8천,전세낀매수,4천800,81,2억1천,2022.02.04
인천광역시,중구,하늘도시우미린1단지 ( 2012년),https://new.land.naver.com/complexes/100970,59.96㎡,25E평,16층,중구 중산동,2억5천,2024.03.19,4억1천500,전세낀매수,5천,80,2억,2024.03.02
인천광역시,중구,하늘도시우미린1단지 ( 2012년),https://new.land.naver.com/complexes/100970,48.92㎡,20F평,28층,중구 중산동,2억4천500,2024.01.27,2억6천,전세낀매수,9천500,61,1억5천,2018.10.11
인천광역시,중구,영종신명스카이뷰주얼리 ( 2013년),https://new.land.naver.com/complexes/100996,57.016㎡,24B평,4층,중구 중산동,2억4천,2024.03.15,3억5천900,전세낀매수,3천,87,2억1천,2024.03.08
인천광역시,중구,영종신명스카이뷰주얼리 ( 2013년),https://new.land.naver.com/complexes/100996,57.293㎡,24E평,22층,중구 중산동,2억4천,2024.01.25,3억6천300,매수후전세,3천,87,2억1천,2024.03.08
인천광역시,중구,영종주공스카이빌10단지 ( 2001년),https://new.land.naver.com/complexes/19419,51.49㎡,21B평,10층,중구 운서동,2억3천500,2024.03.02,3억,전세낀매수,2천500,89,2억1천,2021.11.05
인천광역시,중구,남경포브 ( 2006년),https://new.land.naver.com/complexes/24129,59.946㎡,23평,15층,중구 송월동2가,2억3천200,2024.01.26,2억4천,전세낀매수,1억3천200,43,1억,2011.08.22
인천광역시,중구,영종신명스카이뷰주얼리 ( 2013년),https://new.land.naver.com/complexes/100996,56.713㎡,24D평,3층,중구 중산동,2억2천700,2024.02.20,3억3천,전세낀매수,1억1천200,50,1억1천500,2023.03.14
인천광역시,중구,풍림 ( 1996년),https://new.land.naver.com/complexes/11676,84.765㎡,32평,2층,중구 신흥동1가,2억2천500,2024.03.01,2억9천,전세낀매수,4천500,80,1억8천,2020.05.05
인천광역시,중구,주공스카이빌7단지 ( 2002년),https://new.land.naver.com/complexes/19170,51.49㎡,21B평,10층,중구 운서동,2억1천600,2024.02.29,2억2천900,전세낀매수,6천600,69,1억5천,2023.02.18
인천광역시,중구,풍림아이원6-1단지 ( 2003년),https://new.land.naver.com/complexes/11676,59.9928㎡,24평,4층,중구 운서동,2억1천400,2024.02.27,2억7천,전세낀매수,4천400,79,1억7천,2024.01.24
인천광역시,중구,신흥아이파크 ( 2002년),https://new.land.naver.com/complexes/9155,59.904㎡,,18층,중구 신흥동3가,2억1천,2024.03.06,3억900,전세낀매수,4천,80,1억7천,2023.12.11
인천광역시,중구,누리타워 ( 1994년),https://new.land.naver.com/complexes/9719,95.79㎡,41평,17층,중구 신흥동2가,2억1천,2024.02.13,2억8천500,전세낀매수,1억1천,47,1억,2013.05.21
인천광역시,중구,라이프비취3차 ( 1990년),https://new.land.naver.com/complexes/10972,84.76㎡,30A평,11층,중구 항동7가,2억,2024.03.05,3억300,전세낀매수,1억1천,45,9천,2023.04.01
인천광역시,중구,삼성 ( 2001년),https://new.land.naver.com/complexes/6204,59.055㎡,24평,7층,중구 신생동,1억9천750,2024.03.09,2억4천500,전세낀매수,5천250,73,1억4천500,2017.11.28
인천광역시,중구,풍림 ( 1996년),https://new.land.naver.com/complexes/11676,59.96㎡,24평,5층,중구 신흥동1가,1억9천500,2024.02.27,2억4천200,전세낀매수,4천500,76,1억5천,2023.12.09
인천광역시,중구,풍림아이원6-2단지 ( 2002년),https://new.land.naver.com/complexes/102324,59.9919㎡,23평,5층,중구 운서동,1억9천,2024.02.16,2억5천,매수후전세,7천,63,1억2천,2024.03.14
인천광역시,중구,풍림아이원2단지1차 ( 2002년),https://new.land.naver.com/complexes/9205,59.9919㎡,23평,1층,중구 운서동,1억8천500,2024.03.15,2억5천,매수후전세,8천500,54,1억,2024.03.15
인천광역시,중구,주공스카이빌12단지 ( 2001년),https://new.land.naver.com/complexes/102775,59.92㎡,22C평,5층,중구 운서동,1억8천,2024.03.02,2억5천,전세낀매수,3천500,80,1억4천500,2023.10.10
인천광역시,중구,라이프비취1차 ( 1980년),https://new.land.naver.com/complexes/10970,72.73㎡,23B평,8층,중구 항동7가,1억5천500,2024.03.13,2억8천,전세낀매수,4천500,70,1억1천,2023.11.02
인천광역시,중구,라이프비취1차 ( 1980년),https://new.land.naver.com/complexes/10970,100.23㎡,32B평,8층,중구 항동7가,1억5천,2024.03.04,2억8천100,전세낀매수,1천,93,1억4천,2023.08.18
인천광역시,중구,뉴월드 ( 1994년),https://new.land.naver.com/complexes/10112,59.95㎡,23평,7층,중구 도원동,1억4천300,2024.01.06,1억5천300,전세낀매수,5천300,62,9천,2018.10.26
인천광역시,중구,송월 ( 1980년),"https://new.land.naver.com/complexes?ms=37.48,126.6231,16&e=RETAIL",42.41㎡,,1층,중구 송월동1가,1억1천800,2024.03.16,1억7천,전세낀매수,8천800,25,3천,2021.10.31
인천광역시,중구,라이프비취2차 ( 1981년),https://new.land.naver.com/complexes/10971,40㎡,16평,11층,중구 항동7가,9천500,2024.01.20,1억6천250,전세낀매수,3천500,63,6천,2017.09.11
인천광역시,중구,라이프비취2차 ( 1981년),https://new.land.naver.com/complexes/10971,54.71㎡,17A평,5층,중구 항동7가,8천700,2024.01.09,1억7천700,전세낀매수,700,91,8천,2023.08.04
광주광역시,광산구,코오롱하늘채 ( 2008년),https://new.land.naver.com/complexes/27438,123.38㎡,46평,5층,광산구 수완동,8억7천300,2024.02.05,10억4천500,전세낀매수,6억2천300,28,2억5천,2014.02.16
광주광역시,광산구,힐스테이트리버파크 ( 2019년),https://new.land.naver.com/complexes/114300,84.95㎡,35A평,23층,광산구 쌍암동,8억700,2024.03.10,9억1천300,전세낀매수,5억4천700,32,2억6천,2019.03.31
광주광역시,광산구,성덕마을대방노블랜드5차 ( 2011년),https://new.land.naver.com/complexes/105696,129.084㎡,49평,3층,광산구 장덕동,7억9천,2024.03.13,10억,전세낀매수,1억2천,84,6억7천,2022.02.14
광주광역시,광산구,힐스테이트리버파크 ( 2019년),https://new.land.naver.com/complexes/114300,84.94㎡,35A1평,21층,광산구 쌍암동,7억8천800,2024.01.15,9억1천,전세낀매수,4억8천800,38,3억,2023.01.14
광주광역시,광산구,성덕마을대방노블랜드5차 ( 2011년),https://new.land.naver.com/complexes/105696,118.913㎡,44B평,8층,광산구 장덕동,7억7천,2024.02.27,8억6천800,전세낀매수,3억5천,54,4억2천,2020.05.25
광주광역시,광산구,수완GS자이 ( 2008년),https://new.land.naver.com/complexes/101794,121.5193㎡,47평,18층,광산구 장덕동,7억6천,2024.03.13,8억7천,전세낀매수,1억6천,78,6억,2021.11.27
광주광역시,광산구,광주수완6차대방노블랜드 ( 2013년),https://new.land.naver.com/complexes/103673,115.9435㎡,42A평,1층,광산구 수완동,7억300,2024.03.12,10억5천,전세낀매수,3억1천600,55,3억8천700,2018.06.04
광주광역시,광산구,모아엘가 ( 2009년),https://new.land.naver.com/complexes/101250,84.9331㎡,,15층,광산구 수완동,6억8천500,2024.01.17,8억9천900,전세낀매수,2억8천500,58,4억,2023.12.27
광주광역시,광산구,코오롱하늘채 ( 2008년),https://new.land.naver.com/complexes/27438,103.71㎡,,9층,광산구 수완동,6억8천,2024.02.07,7억9천400,전세낀매수,3억6천,47,3억2천,2023.10.12
광주광역시,광산구,수완지구호반베르디움1차 ( 2012년),https://new.land.naver.com/complexes/108681,84.884㎡,,12층,광산구 신가동,6억2천500,2024.03.18,7억9천,전세낀매수,1억5천500,75,4억7천,2024.01.19
광주광역시,광산구,대주피오레6단지 ( 2009년),https://new.land.naver.com/complexes/102414,84.8453㎡,38평,5층,광산구 수완동,6억2천200,2024.01.20,7억4천500,전세낀매수,2억9천750,52,3억2천450,2023.07.10
광주광역시,광산구,모아엘가더수완 ( 2022년),https://new.land.naver.com/complexes/127087,84.9831㎡,,11층,광산구 신가동,6억2천,2024.01.19,5억8천,전세낀매수,2억6천,58,3억6천,2022.08.30
광주광역시,광산구,신창1차남양휴튼 ( 2007년),https://new.land.naver.com/complexes/25186,125.1218㎡,45평,11층,광산구 신창동,6억1천750,2024.02.16,6억4천500,전세낀매수,1억7천750,71,4억4천,2023.02.15
광주광역시,광산구,광주수완6차대방노블랜드 ( 2013년),https://new.land.naver.com/complexes/103673,84.9657㎡,34B평,11층,광산구 수완동,6억,2024.03.09,7억9천,전세낀매수,2억6천,56,3억4천,2019.09.28
광주광역시,광산구,수완지구호반베르디움1차 ( 2012년),https://new.land.naver.com/complexes/108681,84.8832㎡,,18층,광산구 신가동,5억9천500,2024.02.15,7억7천500,전세낀매수,3억5천500,40,2억4천,2014.08.27
광주광역시,광산구,어등산대방노블랜드 ( 2013년),https://new.land.naver.com/complexes/104905,113.913㎡,43A평,11층,광산구 산정동,5억9천300,2024.01.30,6억6천800,전세낀매수,2억7천300,53,3억2천,2019.12.15
광주광역시,광산구,우미린2차 ( 2008년),https://new.land.naver.com/complexes/100460,84.7885㎡,35B평,9층,광산구 수완동,5억8천,2024.01.18,5억9천800,전세낀매수,3억9천500,31,1억8천500,2013.02.08
광주광역시,광산구,수완지구호반베르디움1차 ( 2012년),https://new.land.naver.com/complexes/108681,84.9173㎡,37평,20층,광산구 신가동,5억7천700,2024.03.16,7억1천300,전세낀매수,1억7천700,69,4억,2023.10.29
광주광역시,광산구,무진로진아리채리버뷰 ( 2022년),https://new.land.naver.com/complexes/126543,109.934㎡,41평,2층,광산구 우산동,5억7천,2024.01.19,6억3천,전세낀매수,1억9천,66,3억8천,2022.07.06
광주광역시,광산구,신창2차남양휴튼 ( 2007년),https://new.land.naver.com/complexes/25185,125.1218㎡,45평,8층,광산구 신창동,5억6천500,2024.01.27,6억3천,전세낀매수,3억6천500,35,2억,2012.03.12
광주광역시,광산구,우미린1차 ( 2008년),https://new.land.naver.com/complexes/27893,84.1244㎡,33A평,12층,광산구 수완동,5억6천,2024.03.14,7억6천500,전세낀매수,2억4천,57,3억2천,2023.02.10
광주광역시,광산구,힐스테이트리버파크 ( 2019년),https://new.land.naver.com/complexes/114300,74.79㎡,31A평,30층,광산구 쌍암동,5억6천,2024.01.18,7억,전세낀매수,3억1천500,43,2억4천500,2019.02.11
광주광역시,광산구,해솔마을대방노블랜드2차 ( 2011년),"https://new.land.naver.com/complexes?ms=37.72518,126.74683,16&e=RETAIL",84.9382㎡,,5층,광산구 수완동,5억5천900,2024.03.17,7억5천,전세낀매수,1억900,80,4억5천,2023.07.05
광주광역시,광산구,영무예다음 ( 2008년),https://new.land.naver.com/complexes/100883,84.5949㎡,35평,7층,광산구 장덕동,5억3천400,2024.01.07,5억6천800,전세낀매수,2억3천400,56,3억,2023.03.21
광주광역시,광산구,대주피오레1단지 ( 2009년),https://new.land.naver.com/complexes/102093,84.9411㎡,39B평,4층,광산구 장덕동,5억3천300,2024.03.13,7억1천,전세낀매수,2억4천300,54,2억9천,2023.01.18
광주광역시,광산구,새한포유 ( 2008년),https://new.land.naver.com/complexes/100878,84.9401㎡,36평,19층,광산구 장덕동,5억1천500,2024.03.13,6억9천750,전세낀매수,1억6천500,67,3억5천,2024.01.15
광주광역시,광산구,무진로진아리채리버뷰 ( 2022년),https://new.land.naver.com/complexes/126543,84.9629㎡,33A평,20층,광산구 우산동,5억1천,2024.02.28,5억300,전세낀매수,1억4천,72,3억7천,2023.04.24
광주광역시,광산구,우미린2차 ( 2008년),https://new.land.naver.com/complexes/100460,84.9547㎡,34평,13층,광산구 수완동,5억,2024.01.21,6억4천500,매수후전세,1억5천,70,3억5천,2024.02.03
광주광역시,광산구,우미린2차 ( 2008년),https://new.land.naver.com/complexes/100460,84.9626㎡,35A평,19층,광산구 수완동,5억,2024.01.15,6억5천,전세낀매수,2억1천,58,2억9천,2023.07.15
광주광역시,광산구,수완진아리채1차 ( 2012년),https://new.land.naver.com/complexes/103923,84.7168㎡,33A평,6층,광산구 신가동,4억9천800,2024.02.03,6억3천500,전세낀매수,1억7천800,64,3억2천,2023.11.29
광주광역시,광산구,대방노블랜드 ( 2009년),https://new.land.naver.com/complexes/105696,84.9366㎡,,5층,광산구 신가동,4억9천,2024.01.06,6억1천500,전세낀매수,2억2천500,54,2억6천500,2022.02.21
광주광역시,광산구,중흥S클래스1단지 ( 2009년),https://new.land.naver.com/complexes/100865,84.6347㎡,,19층,광산구 신가동,4억8천500,2024.03.21,6억8천750,전세낀매수,1억1천500,76,3억7천,2023.10.30
광주광역시,광산구,중흥에스-클래스3단지 ( 2008년),https://new.land.naver.com/complexes/100889,84.9684㎡,36평,7층,광산구 흑석동,4억7천800,2024.01.21,5억8천,전세낀매수,1억8천800,60,2억9천,2020.02.14
