시/도,구,단지명,URL,입주일자,세대수,최고가,최저가(22년이후),최저가(2개월이내),매물최저가,최저비율,매물개수,80%이하개수,전세매물최고,전세가율,전세매물최저,전세매물개수
경기도,김포시,한강메트로자이1단지(소형),https://new.land.naver.com/complexes/117071,2020.08.11.,"1,142세대(6동)",5억9천,4억6천,5억6천200,5억5천500,-5,13건,0건,,,,
경기도,김포시,풍무센트럴푸르지오(소형),https://new.land.naver.com/complexes/111120,2018.06.22.,"2,467세대(22동)",7억,4억5천,5억5천500,5억5천,-21,25건,4건,4억,53,3억9천,3건
경기도,김포시,한강메트로자이2단지(소형),https://new.land.naver.com/complexes/117077,2020.07.14.,"2,456세대(22동)",6억7천,4억5천,5억5천,5억4천500,-18,37건,0건,3억7천,57,3억7천,1건
경기도,김포시,캐슬앤파밀리에시티 1단지(국평),https://new.land.naver.com/complexes/122645,2020.11.,"2,255세대(36동)",7억2천500,4억5천,5억,5억4천,-25,127건,24건,4억7천,60,3억2천,29건
경기도,김포시,캐슬앤파밀리에시티 2단지(소형),https://new.land.naver.com/complexes/119492,2020.02.24.,"1,872세대(26동)",6억2천,4억4천,0,4억8천,-22,22건,4건,3억6천,54,3억6천,1건
경기도,김포시,한강센트럴자이1단지(국평),https://new.land.naver.com/complexes/108487,2017.01.20.,"3,481세대(35동)",7억4천200,4억,4억9천,4억6천,-38,241건,185건,4억,50,3억,34건
경기도,김포시,수정마을(쌍용예가)(국평),https://new.land.naver.com/complexes/100674,2011.06.29.,"1,474세대(19동)",7억1천,3억8천900,4억1천500,4억2천,-40,150건,123건,3억2천,46,2억8천,6건
경기도,김포시,김포풍무꿈에그린더포레듀4단지(소형),https://new.land.naver.com/complexes/115483,2018.12.27.,660세대(9동),5억3천500,3억4천,3억8천700,3억9천,-27,26건,16건,3억1천,59,2억8천500,6건
경기도,남양주시,다산자이아이비플레이스(국평),https://new.land.naver.com/complexes/118638,2021.01.07.,967세대(7동),11억3천500,8억9천,11억3천500,11억,-3,22건,0건,7억,54,7억,1건
경기도,남양주시,힐스테이트다산(국평),https://new.land.naver.com/complexes/113369,2018.12.28.,"1,283세대(13동)",11억2천,7억6천500,8억8천800,9억3천,-16,61건,0건,6억1천,55,5억6천,4건
경기도,남양주시,다산한강반도유보라(국평),https://new.land.naver.com/complexes/115539,2019.03.,"1,261세대(11동)",11억3천,6억3천400,7억5천,7억8천,-30,61건,51건,6억,50,5억,15건
경기도,남양주시,별내아이파크2차(국평),https://new.land.naver.com/complexes/106738,2015.07.29.,"1,083세대(9동)",9억9천,5억9천900,7억3천,7억3천,-26,60건,13건,5억5천,61,4억8천,7건
경기도,남양주시,평내호평역KCC스위첸(국평),https://new.land.naver.com/complexes/109531,2017.04.21.,333세대(6동),7억9천,5억9천500,0,7억1천,-10,5건,0건,,,,
경기도,남양주시,별내별가람역 한라비발디(국평),https://new.land.naver.com/complexes/132781,2013.12.16.,478세대(10동),8억6천500,6억,6억5천800,6억8천,-21,27건,1건,5억,61,4억5천,8건
경기도,남양주시,평내호평역KCC스위첸(소형),https://new.land.naver.com/complexes/109531,2017.04.21.,333세대(6동),6억5천,5억3천,0,5억8천,-10,6건,0건,3억7천,62,3억7천,1건
경기도,부천시 소사구,이편한세상온수역(국평),https://new.land.naver.com/complexes/120265,2020.04.22.,921세대(8동),10억7천500,0,0,8억7천,-19,15건,0건,6억,60,5억5천,7건
경기도,부천시 소사구,옥길호반베르디움(국평),https://new.land.naver.com/complexes/110681,2017.12.07.,"1,420세대(16동)",10억,0,0,7억6천500,-23,29건,16건,5억4천,50,4억9천,3건
경기도,부천시 소사구,이편한세상온수역(소형),https://new.land.naver.com/complexes/120265,2020.04.22.,921세대(8동),8억9천250,0,0,7억2천,-19,18건,0건,4억6천,56,4억6천,3건
경기도,부천시 원미구,힐스테이트중동(국평),https://new.land.naver.com/complexes/122109,2022.02.,999세대(6동),13억,0,0,10억2천,-21,108건,5건,8억,53,7억,8건
경기도,부천시 원미구,센트럴파크푸르지오(국평),https://new.land.naver.com/complexes/113065,2020.01.22.,999세대(6동),13억2천500,0,0,10억,-24,78건,2건,7억5천,52,7억5천,1건
경기도,부천시 원미구,래미안부천중동(국평),https://new.land.naver.com/complexes/107328,2015.10.26.,616세대(7동),8억8천500,0,0,7억8천,-11,28건,0건,6억5천,57,6억5천,5건
경기도,부천시 원미구,행복한마을(금호)(국평),"https://new.land.naver.com/complexes?ms=37.502314,126.750123,16&e=RETAIL",2002.07.13.,422세대(5동),10억7천500,0,0,7억7천,-28,7건,5건,6억,67,6억,1건
경기도,부천시 원미구,래미안부천중동(소형),https://new.land.naver.com/complexes/107328,2015.10.26.,616세대(7동),8억3천,0,0,7억,-15,11건,0건,4억7천,59,4억5천,3건
경기도,성남시 분당구,봇들마을8단지(주공)(국평),https://new.land.naver.com/complexes/107328,2009.11.17.,447세대(7동),22억1천300,15억,20억6천,21억,-5,4건,0건,11억,48,10억5천,2건
경기도,성남시 분당구,파크뷰(국평),https://new.land.naver.com/complexes/3621,2004.07.01.,"1,829세대(13동)",20억1천,17억,19억,20억,-0,8건,0건,12억,57,10억,6건
경기도,성남시 분당구,백현마을2단지(주공)(국평),https://new.land.naver.com/complexes/27643,2009.12.21.,772세대(13동),21억,17억5천,18억4천500,19억,-9,11건,0건,10억,48,9억,2건
경기도,성남시 분당구,봇들마을7단지(국평),"https://new.land.naver.com/complexes?ms=37.400024,127.116034,16&e=RETAIL",2009.07.15.,585세대(11동),19억4천500,17억,19억4천500,19억,-2,5건,0건,10억,47,10억,1건
경기도,성남시 분당구,양지마을(2단지)(청구)(국평),"https://new.land.naver.com/complexes?ms=37.400024,127.116034,16&e=RETAIL",1992.10.16.,768세대(13동),16억5천,14억2천,0,17억8천,7,4건,0건,9억,49,8억7천,2건
경기도,성남시 분당구,양지마을(금호1)(국평),"https://new.land.naver.com/complexes?ms=37.400024,127.116034,16&e=RETAIL",1992.04.30.,918세대(16동),17억3천,12억,15억8천,17억6천,1,7건,0건,8억3천,45,8억3천,1건
경기도,성남시 분당구,상록마을(우성)1(국평),"https://new.land.naver.com/complexes?ms=37.362919,127.111367,16&e=RETAIL",1995.01.14.,"1,762세대(27동)",16억9천500,14억1천500,16억5천,17억,0,3건,0건,7억5천,43,7억5천,1건
경기도,성남시 분당구,시범한신(국평),https://new.land.naver.com/complexes/1821,1991.09.30.,"1,781세대(33동)",17억,13억5천,16억3천200,16억2천,-4,48건,0건,8억,44,7억3천,24건
경기도,성남시 분당구,판교원마을5단지(푸르지오)(국평),https://new.land.naver.com/complexes/1821,2009.10.12.,567세대(7동),16억8천,12억6천500,0,15억7천,-6,7건,0건,9억,54,9억,1건
경기도,성남시 분당구,이매촌(청구)(국평),"https://new.land.naver.com/complexes?ms=37.402073,127.127497,16&e=RETAIL",1992.08.31.,710세대(13동),16억3천,11억7천,15억5천,15억5천,-4,4건,0건,,,,
경기도,성남시 분당구,시범현대(국평),https://new.land.naver.com/complexes/1923,1991.09.30.,"1,695세대(29동)",15억9천500,12억,14억4천,15억5천,-2,8건,0건,7억4천,42,6억,5건
경기도,성남시 분당구,시범우성(국평),https://new.land.naver.com/complexes/1840,1991.09.30.,"1,874세대(29동)",16억5천,11억5천,0,15억,-9,10건,0건,8억,48,6억5천,12건
경기도,성남시 분당구,시범한양(국평),https://new.land.naver.com/complexes/1879,1991.10.21.,"2,419세대(32동)",15억8천,12억1천500,15억8천,14억8천,-6,3건,0건,6억4천,38,6억4천,1건
경기도,성남시 분당구,시범한양(소형),https://new.land.naver.com/complexes/1879,1991.10.21.,"2,419세대(32동)",12억5천,9억3천,12억2천,13억,4,2건,0건,5억3천,41,4억5천,5건
경기도,성남시 분당구,시범한신(소형),https://new.land.naver.com/complexes/1821,1991.09.30.,"1,781세대(33동)",13억4천,9억5천,12억5천,12억5천,-6,16건,0건,5억5천,41,4억5천,24건
경기도,성남시 분당구,이매촌(청구)(소형),"https://new.land.naver.com/complexes?ms=37.402073,127.127497,16&e=RETAIL",1992.08.31.,710세대(13동),12억,9억9천,12억,12억,0,3건,0건,5억1천,41,4억8천,2건
경기도,성남시 분당구,시범현대(소형),https://new.land.naver.com/complexes/1923,1991.09.30.,"1,695세대(29동)",11억9천,8억9천,11억7천,11억8천,-0,4건,0건,5억,42,4억5천,4건
경기도,성남시 분당구,시범우성(소형),https://new.land.naver.com/complexes/1840,1991.09.30.,"1,874세대(29동)",11억5천,8억6천,10억7천500,11억4천,-0,6건,0건,4억8천,38,4억5천,5건
경기도,성남시 분당구,상록마을(우성)1(소형),"https://new.land.naver.com/complexes?ms=37.362919,127.111367,16&e=RETAIL",1995.01.14.,"1,762세대(27동)",12억6천,8억5천,0,11억,-12,3건,0건,,,,
경기도,성남시 수정구,위례센트럴자이(국평),https://new.land.naver.com/complexes/109266,2017.06.28.,"1,413세대(19동)",17억3천,13억2천,0,15억,-13,22건,0건,8억2천,46,8억,8건
경기도,성남시 수정구,위례 래미안이편한세상(국평),https://new.land.naver.com/complexes/107715,2016.06.30.,"1,540세대(21동)",16억3천,10억2천,13억4천500,13억2천,-19,41건,0건,8억,50,6억,13건
경기도,성남시 수정구,위례센트럴자이(소형),https://new.land.naver.com/complexes/109266,2017.06.28.,"1,413세대(19동)",14억6천,6억8천,10억8천,13억1천,-10,52건,0건,6억5천,46,6억,14건
경기도,성남시 수정구,위례더힐55(국평),https://new.land.naver.com/complexes/107924,2015.12.31.,"1,380세대(21동)",15억3천,9억5천,11억5천,12억4천,-18,43건,0건,7억5천,50,6억3천,17건
경기도,성남시 수정구,산성역포레스티아(국평),https://new.land.naver.com/complexes/118771,2020.07.30.,"4,089세대(39동)",17억,9억1천,12억1천,12억2천,-28,55건,42건,10억,43,5억5천,37건
경기도,성남시 수정구,산성역포레스티아(소형),https://new.land.naver.com/complexes/118771,2020.07.30.,"4,089세대(39동)",11억4천500,7억500,10억4천500,10억,-12,26건,0건,6억,50,5억,19건
경기도,수원시 영통구,광교중흥에스클래스(국평),"https://new.land.naver.com/complexes?ms=37.309815,127.044249,16&e=RETAIL",2019.05.,"2,231세대(10동)",18억,11억7천,15억7천500,15억7천,-12,46건,0건,9억,49,8억3천,9건
경기도,수원시 영통구,자연앤힐스테이트(국평),https://new.land.naver.com/complexes/101273,2012.11.29.,"1,764세대(18동)",16억1천500,10억2천,14억2천,13억9천500,-13,78건,0건,8억5천,42,8억,11건
경기도,수원시 영통구,광교아이파크(국평),https://new.land.naver.com/complexes/109911,2018.09.28.,958세대(5동),15억7천,10억,0,12억5천,-20,29건,1건,8억,54,7억1천,7건
경기도,수원시 영통구,광교센트럴뷰(국평),https://new.land.naver.com/complexes/138183,2013.11.04.,701세대(13동),14억,9억,12억2천,12억5천,-10,50건,0건,8억,51,7억,3건
경기도,수원시 영통구,광교호반베르디움(국평),https://new.land.naver.com/complexes/103682,2014.06.02.,"1,330세대(10동)",10억8천,9억2천500,10억5천500,10억9천,0,11건,0건,7억5천,58,7억5천,1건
경기도,수원시 영통구,광교호반베르디움(국평),https://new.land.naver.com/complexes/103682,2014.06.02.,"1,330세대(10동)",12억7천,9억2천500,10억5천500,10억9천,-14,11건,0건,7억5천,58,7억5천,1건
경기도,수원시 영통구,영통아이파크캐슬1단지(국평),https://new.land.naver.com/complexes/115708,2019.03.12.,"1,783세대(16동)",10억7천,6억5천,8억8천300,9억5천,-11,27건,0건,6억,58,6억,3건
경기도,수원시 영통구,힐스테이트영통(국평),https://new.land.naver.com/complexes/109412,2017.08.30.,"2,140세대(21동)",11억4천,7억5천500,9억3천,9억4천,-17,47건,0건,7억,61,6억3천,11건
경기도,수원시 영통구,영통아이파크캐슬2단지(국평),https://new.land.naver.com/complexes/115709,2019.01.21.,"1,162세대(10동)",9억7천500,6억6천,8억3천200,8억2천,-15,24건,0건,6억,57,5억6천,4건
경기도,수원시 영통구,힐스테이트영통(소형),https://new.land.naver.com/complexes/109412,2017.08.30.,"2,140세대(21동)",8억5천,0,0,7억9천,-7,22건,0건,5억5천,62,5억2천,6건
경기도,수원시 영통구,광교호반베르디움(소형),https://new.land.naver.com/complexes/103682,2014.06.02.,"1,330세대(10동)",9억5천,5억9천,7억5천500,7억5천,-21,47건,1건,5억,52,4억7천500,3건
경기도,수원시 영통구,영통아이파크캐슬1단지(소형),https://new.land.naver.com/complexes/115708,2019.03.12.,"1,783세대(16동)",7억9천,4억7천,7억2천,6억8천,-13,20건,0건,5억,62,4억8천,7건
경기도,수원시 영통구,영통아이파크캐슬2단지(소형),https://new.land.naver.com/complexes/115709,2019.01.21.,"1,162세대(10동)",7억3천800,4억8천,6억1천,6억1천,-17,14건,0건,5억,69,4억5천,6건
경기도,수원시 장안구,화서역파크푸르지오(국평),https://new.land.naver.com/complexes/121991,2021.08.23.,"2,355세대(14동)",13억9천,9억5천,11억5천,10억9천900,-20,99건,1건,8억,50,6억,20건
경기도,수원시 장안구,화서역파크푸르지오(소형),https://new.land.naver.com/complexes/121991,2021.08.23.,"2,355세대(14동)",8억9천500,7억2천500,8억4천500,8억4천500,-5,25건,0건,5억6천,56,5억,3건
경기도,수원시 장안구,수원 SK SKY VIEW(국평),https://new.land.naver.com/complexes/121991,2013.05.27.,"3,498세대(26동)",9억4천500,6억,7억2천500,7억4천,-21,50건,3건,5억5천,59,4억8천,10건
경기도,수원시 장안구,화서역푸르지오더에듀포레(국평),https://new.land.naver.com/complexes/23880,2009.01.16.,"2,571세대(33동)",8억2천500,5억6천500,6억5천900,6억5천,-21,37건,2건,4억7천,55,4억5천,3건
경기도,수원시 장안구,장안STX칸1단지(국평),https://new.land.naver.com/complexes/102501,2013.02.28.,734세대(10동),8억1천700,5억8천,6억1천500,6억1천,-25,7건,7건,4억5천,69,4억5천,1건
경기도,수원시 장안구,수원장안힐스테이트(국평),https://new.land.naver.com/complexes/101509,2012.02.28.,927세대(15동),8억5천,5억6천,5억7천800,6억1천,-28,6건,4건,,,,
경기도,수원시 장안구,수원 SK SKY VIEW(소형),https://new.land.naver.com/complexes/101509,2013.05.27.,"3,498세대(26동)",7억4천800,4억9천700,5억9천900,6억,-19,25건,0건,4억5천,63,4억,4건
경기도,수원시 장안구,성균관대역동문디이스트(국평),https://new.land.naver.com/complexes/110302,2017.12.07.,699세대(7동),7억8천,4억8천,6억3천500,5억8천,-25,18건,1건,4억7천,67,4억5천,7건
경기도,수원시 장안구,수원아너스빌위즈(국평),https://new.land.naver.com/complexes/107682,2017.04.18.,798세대(2동),8억1천700,5억4천,5억6천500,5억7천,-30,30건,17건,4억5천,57,3억3천,4건
경기도,수원시 장안구,화서역푸르지오더에듀포레(소형),https://new.land.naver.com/complexes/23880,2009.01.16.,"2,571세대(33동)",6억8천500,4억6천,5억1천500,5억2천,-24,26건,4건,3억7천,60,3억5천,5건
경기도,수원시 장안구,수원장안힐스테이트(소형),https://new.land.naver.com/complexes/101509,2012.02.28.,927세대(15동),6억4천,4억500,4억8천800,5억2천,-18,5건,0건,3억3천,59,3억3천,1건
경기도,수원시 장안구,장안STX칸1단지(소형),https://new.land.naver.com/complexes/102501,2013.02.28.,734세대(10동),6억4천300,4억2천500,4억9천,5억1천,-20,17건,1건,,,,
경기도,수원시 장안구,수원아너스빌위즈(소형),https://new.land.naver.com/complexes/107682,2017.04.18.,798세대(2동),6억4천,3억9천,4억8천200,5억1천,-20,11건,1건,3억2천,53,3억2천,1건
경기도,수원시 장안구,성균관대역동문디이스트(소형),https://new.land.naver.com/complexes/110302,2017.12.07.,699세대(7동),6억4천500,4억8천,4억8천,4억8천,-25,12건,1건,4억,69,4억,1건
경기도,수원시 팔달구,매교역푸르지오SKVIEW(국평),https://new.land.naver.com/complexes/110302,2023.09.07.,"3,603세대(기타임대 121세대 포함, 총52동)",10억,6억9천,9억4천500,8억9천800,-10,71건,0건,5억8천,48,5억,15건
경기도,수원시 팔달구,수원역푸르지오자이(국평),https://new.land.naver.com/complexes/124237,2021.01.29.,"4,086세대(공공임대 614세대 포함, 총43동)",11억,7억1천600,8억5천,7억9천,-28,65건,15건,5억5천,46,4억5천,15건
